factor_varying,factor_context,context_value,test_name,metric_name,projection,vr_conditional,vr_marginal,interaction_strength,p_value,n_groups
d_encoding_id,gamma_id,GAM-004,PAT-001,diversity_simpson,value_mean,0.5620963648753822,0.14587511853874444,3.8532710067761786,1.846371773109977e-45,13
d_encoding_id,gamma_id,GAM-005,PAT-001,diversity_simpson,value_mean,0.5620963648753822,0.14587511853874444,3.8532710067761786,1.846371773109977e-45,13
d_encoding_id,gamma_id,GAM-007,PAT-001,diversity_simpson,value_mean,0.5038018280817311,0.14587511853874444,3.4536515420066056,1.271817959188875e-27,10
d_encoding_id,gamma_id,GAM-008,PAT-001,diversity_simpson,value_mean,0.6541846681605059,0.14587511853874444,4.484552778524423,2.2948820124776697e-34,13
d_encoding_id,gamma_id,GAM-009,PAT-001,diversity_simpson,value_mean,0.6567288116481278,0.14587511853874444,4.501993336675168,2.2184486100440805e-40,13
d_encoding_id,gamma_id,GAM-010,PAT-001,diversity_simpson,value_mean,0.4831998188416273,0.14587511853874444,3.312421087858718,4.629130546554287e-45,13
d_encoding_id,gamma_id,GAM-012,PAT-001,diversity_simpson,value_mean,0.6248814816728739,0.14587511853874444,4.283674199770439,3.460326836033229e-21,10
d_encoding_id,gamma_id,GAM-013,PAT-001,diversity_simpson,value_mean,0.48263859158521055,0.14587511853874444,3.308573774745703,2.2388700390443996e-27,10
d_encoding_id,gamma_id,GAM-001,PAT-001,uniformity,value_final,0.6564774810431333,0.13358994753049608,4.914123354178815,3.30815529080639e-26,13
d_encoding_id,gamma_id,GAM-002,PAT-001,uniformity,value_final,0.4178684760162559,0.13358994753049608,3.127993413732454,1.9096680834523676e-08,10
d_encoding_id,gamma_id,GAM-003,PAT-001,uniformity,value_final,0.562096364875382,0.13358994753049608,4.207624714779276,1.846371773109977e-45,13
d_encoding_id,gamma_id,GAM-004,PAT-001,uniformity,value_final,0.562096364875382,0.13358994753049608,4.207624714779276,1.846371773109977e-45,13
d_encoding_id,gamma_id,GAM-005,PAT-001,uniformity,value_final,0.562096364875382,0.13358994753049608,4.207624714779276,1.846371773109977e-45,13
d_encoding_id,gamma_id,GAM-007,PAT-001,uniformity,value_final,0.4104455475839359,0.13358994753049608,3.072428391292233,3.42171361111004e-05,10
d_encoding_id,gamma_id,GAM-008,PAT-001,uniformity,value_final,0.6564774810431333,0.13358994753049608,4.914123354178815,3.30815529080639e-26,13
d_encoding_id,gamma_id,GAM-009,PAT-001,uniformity,value_final,1.0,0.13358994753049608,7.485593178870879,1.811318481390558e-48,13
d_encoding_id,gamma_id,GAM-010,PAT-001,uniformity,value_final,0.5376442163289988,0.13358994753049608,4.024585878411733,1.74028875272521e-36,13
d_encoding_id,gamma_id,GAM-012,PAT-001,uniformity,value_final,0.6264760830512698,0.13358994753049608,4.689545094014331,3.2068327300340835e-16,10
d_encoding_id,gamma_id,GAM-013,PAT-001,uniformity,value_final,0.5092292970253272,0.13358994753049608,3.8118833522940014,2.5527176021144167e-26,10
d_encoding_id,gamma_id,GAM-001,PAT-001,uniformity,value_mean,0.6542779251851824,0.14587511853874444,4.485192072090116,2.2948820124776697e-34,13
d_encoding_id,gamma_id,GAM-002,PAT-001,uniformity,value_mean,0.4889816810916697,0.14587511853874444,3.352056786584863,1.7595579792834742e-26,10
d_encoding_id,gamma_id,GAM-003,PAT-001,uniformity,value_mean,0.5620963648753822,0.14587511853874444,3.8532710067761786,1.846371773109977e-45,13
d_encoding_id,gamma_id,GAM-004,PAT-001,uniformity,value_mean,0.5620963648753822,0.14587511853874444,3.8532710067761786,1.846371773109977e-45,13
d_encoding_id,gamma_id,GAM-005,PAT-001,uniformity,value_mean,0.5620963648753822,0.14587511853874444,3.8532710067761786,1.846371773109977e-45,13
d_encoding_id,gamma_id,GAM-007,PAT-001,uniformity,value_mean,0.5038018280817324,0.14587511853874444,3.453651542006614,1.271817959188875e-27,10
d_encoding_id,gamma_id,GAM-008,PAT-001,uniformity,value_mean,0.6541846681605059,0.14587511853874444,4.484552778524423,2.2948820124776697e-34,13
d_encoding_id,gamma_id,GAM-009,PAT-001,uniformity,value_mean,0.6567288116481445,0.14587511853874444,4.501993336675283,2.2189029346041497e-40,13
d_encoding_id,gamma_id,GAM-010,PAT-001,uniformity,value_mean,0.4831998188416271,0.14587511853874444,3.312421087858717,4.629130546554287e-45,13
d_encoding_id,gamma_id,GAM-012,PAT-001,uniformity,value_mean,0.624881481672874,0.14587511853874444,4.28367419977044,3.460326836033229e-21,10
d_encoding_id,gamma_id,GAM-013,PAT-001,uniformity,value_mean,0.48263859158521033,0.14587511853874444,3.3085737747457014,2.2388700390443996e-27,10
d_encoding_id,gamma_id,GAM-001,PAT-001,uniformity,volatility,0.6033840630207984,0.10237786377400562,5.893696554879683,1.0907153478098805e-44,13
